Book Name,Sentence Length (Avg),Total Words,Word Length (Avg),Total Sentences,Initial Text Length (Chars),Unique Lemmas,TTR,Avg Syllables Per Word,Lexical Density,Pronoun Usage Rate (%),Nominalization Rate (%),Hapax Legomena Ratio (%),Abstract vs. Concrete Words Ratio,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Dale-Chall Readability Score,Automated Readability Index,Gunning Fog Index,Linsear Write Formula,FORCAST Readability Score
The_Princess_and_Curdie_George_MacDonald,19.043358568479007,55340,4.076255872786411,2906,298811,4735,0.085561980484279,1.2274665702927359,0.6731839537405132,12.663534513913985,0.9992771955186122,4.067582219009758,1.661471680351446,85.02,6.4,8.0,5.62,8.8,8.62,6.125,19.6
The_Princess_and_the_Goblin_George_MacDonald,15.644200626959247,49905,4.06295962328424,3190,274244,3854,0.07722673078849815,1.2237451157198678,0.6773068830778479,13.996593527702636,0.8496142671075043,3.5687806832982663,1.6685114723855643,88.06,5.2,7.7,5.34,7.5,7.35,5.625,19.66
The_Railway_Children_E_Nesbit,13.037798408488063,58983,4.01659800281437,4524,326004,4506,0.07639489344387367,1.2266246206534086,0.6935218622314905,12.698574165437499,0.5967821236627503,3.5010087652374415,1.5762768656359198,91.11,4.0,7.1,5.19,6.5,6.01,5.5,19.660000000000004
The_Red_Fairy_Book_Andrew_Lang,27.971047274372314,123660,3.9517548115801393,4421,649221,5895,0.04767103347889374,1.1879831796862363,0.6677179362768882,12.827915251496039,0.40918647905547473,1.7572375869319101,1.5863723825693266,83.09,7.1,7.7,1.68,9.3,9.05,27.0,19.800000000000004
The_Secret_Garden_Frances_Hogson_Burnett,17.238594988220175,80487,3.9179991799917997,4669,427671,4686,0.05822058220582206,1.20256687415359,0.7074061649707406,14.376234671437624,0.4497620733783096,2.482388460248239,1.5277767618768971,90.9,4.1,7.0,1.39,5.9,6.04,6.714285714285714,19.6
The_Story_of_the_Treasure_Seekers_E_Nesbit,21.355788624445342,52941,3.7917493058310194,2479,274958,3938,0.07438469239341909,1.195840652802176,0.7014412270263123,14.433048110160367,0.44389036852345065,3.417011390037967,1.7336323392357875,88.06,5.2,7.5,5.36,6.8,7.18,7.333333333333334,19.72
The_Tale_of_Nimble_Deer_Arthur_Scott_Bailey,9.863294600136705,14430,4.045252945252945,1463,79172,1764,0.12224532224532225,1.2257103257103257,0.7315315315315315,13.686763686763687,0.6098406098406098,5.627165627165627,1.4775312325191123,94.15,2.9,6.0,5.2,4.8,4.72,4.3,19.619999999999997
The_Tale_of_Peter_Rabbit_Beatrix_Potter,16.87719298245614,962,4.352390852390853,57,5768,371,0.38565488565488565,1.3503118503118503,0.7276507276507277,9.875259875259875,3.118503118503119,25.779625779625782,1.2682291666666667,72.56,7.0,9.5,6.32,8.4,7.08,8.666666666666666,19.14
The_Tale_of_Solomon_Owl_Arthur_Scott_Bailey,14.822702702702703,13711,4.028517248924222,925,75134,1714,0.12500911676755888,1.2078623003427904,0.7448763766319014,12.43527095033185,0.4376048428269273,5.69615637079717,1.4932489451476794,92.93,3.3,6.7,5.39,5.7,5.38,5.625,19.6
Tom_Slade_with_the_Colors_Percy_Keese_Fitzhugh,15.626423690205012,41160,4.0933430515063165,2634,229335,4374,0.10626822157434403,1.2486880466472303,0.7129494655004859,12.947035957240038,1.1151603498542275,5.291545189504373,1.5257738851373939,81.02,5.8,8.2,5.63,7.5,7.09,4.5,19.6
Treasure_Island_Robert_Luis_Stevenson,22.475645635828702,68753,3.905749567291609,3059,360827,5756,0.08371998312800896,1.2084563582680028,0.7034020333658167,12.304917603595479,1.015228426395939,3.989644088257967,1.5193127817716583,86.13,5.9,7.8,5.59,8.2,8.09,6.857142857142857,19.6
Understood_Betsy_Dorothy_Canfield_Fisher,20.079014443500427,47266,4.089726230271231,2354,257027,4197,0.08879532856598824,1.2408496593746032,0.6831972242203698,11.15812634874963,0.7912664494562688,4.180594930817078,1.4363238253047699,80.11,6.2,8.0,5.42,7.8,7.17,6.125,19.580000000000002
What_Katy_Did_Next_Susan_Coolidge,20.574704142011836,55634,4.182154797426034,2704,309127,6248,0.11230542474026674,1.2744364956681167,0.681597584211094,10.180824675558112,1.2114893769996764,5.8327641370385015,1.86473681169469,76.15,7.7,9.3,6.01,9.8,9.11,7.833333333333334,19.339999999999996
